time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2003-05-03T18:57:39.000Z,-35.35,-72.679,22.2,3,ml,6,214.4,,,us,usp000bwht,2014-11-07T01:18:32.485Z,"24 km W of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2003-05-01T12:48:19.200Z,-33.501,-72.239,2.5,3.4,md,8,282,,,us,usp000bwcv,2014-11-07T01:18:30.922Z,"58 km W of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-30T07:36:12.600Z,-37.145,-73.11,33.1,4,md,19,317.5,,,us,usp000bw9d,2014-11-07T01:18:27.710Z,"7 km SE of Lota, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-29T09:04:17.900Z,-33.747,-72.029,10.3,2.7,ml,10,246.5,,,us,usp000bw6q,2014-11-07T01:18:27.167Z,"42 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-29T08:53:14.000Z,-33.742,-72.004,10.6,3.2,md,6,276.9,,,us,usp000bw6n,2014-11-07T01:18:27.155Z,"40 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-28T17:24:13.400Z,-34.144,-72.271,38.1,3.3,md,13,269.1,,,us,usp000bw5b,2014-11-07T01:18:26.992Z,"86 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-28T14:53:49.800Z,-33.769,-72.044,7.9,3.3,ml,14,247.8,,,us,usp000bw53,2014-11-07T01:18:26.978Z,"44 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-28T14:47:17.300Z,-33.748,-72.024,9.5,3.1,ml,11,271.8,,,us,usp000bw52,2014-11-07T01:18:26.976Z,"42 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-28T13:25:29.700Z,-33.767,-72.064,13.6,3.3,ml,12,217.9,,,us,usp000bw4x,2014-11-07T01:18:26.967Z,"46 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-27T01:28:48.700Z,-33.785,-72.263,0,2.9,md,7,308.4,,,us,usp000bw1k,2014-11-07T01:18:26.398Z,"64 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-25T06:34:32.000Z,-34.721,-72.325,20.9,3.2,ml,12,246.8,,,us,usp000bvxk,2014-11-07T01:18:25.910Z,"68 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-24T22:53:36.200Z,-33.008,-72.477,31.3,3.4,ml,16,257.8,,,us,usp000bvwp,2014-11-07T01:18:25.820Z,"79 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-21T18:56:18.900Z,-33.864,-72.205,32.4,3.5,md,8,312.8,,,us,usp000bvpu,2014-11-07T01:18:23.846Z,"62 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-14T21:51:26.300Z,-35.385,-72.628,7.7,3.7,md,7,235.4,,,us,usp000bv70,2014-11-07T01:18:20.634Z,"20 km WSW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-14T21:17:36.600Z,-33.682,-72.297,3.6,3.6,md,9,297.2,,,us,usp000bv6v,2014-11-07T01:18:20.621Z,"64 km W of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-14T14:58:48.900Z,-35.323,-72.706,25,4.2,ml,14,193.1,,,us,usp000bv68,2014-11-07T01:18:20.586Z,"26 km W of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-14T14:42:31.110Z,-35.337,-72.577,33,5.3,mwc,127,113.6,,1.05,us,usp000bv67,2022-05-02T16:29:46.110Z,"15 km W of Constitución, Chile",earthquake,,,,,reviewed,us,hrv
2003-04-14T09:00:16.000Z,-33.329,-72.344,38.9,3.9,md,16,248.7,,,us,usp000bv5k,2014-11-07T01:18:20.509Z,"72 km WNW of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-13T17:55:37.200Z,-34.135,-72.396,34,3.5,md,6,293.4,,,us,usp000bv3v,2014-11-07T01:18:20.292Z,"94 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-13T16:56:07.800Z,-34.687,-72.392,15.2,3.4,md,5,269.4,,,us,usp000bv3q,2014-11-07T01:18:20.281Z,"71 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-05T10:34:34.900Z,-34.268,-72.044,39.3,3.3,md,6,304.2,,,us,usp000bue7,2014-11-07T01:18:17.582Z,"74 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-01T20:41:58.900Z,-36.806,-72.578,70,3.6,md,6,314.2,,,us,usp000bu4a,2014-11-07T01:18:13.917Z,"25 km WSW of Bulnes, Chile",earthquake,,,,,reviewed,guc,guc
2003-04-01T02:31:11.500Z,-34.703,-72.244,23.2,3.6,md,7,299.4,,,us,usp000bu2f,2014-11-07T01:18:12.804Z,"71 km NNE of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-27T14:00:34.300Z,-33.903,-72.12,4.5,3.2,md,10,278.8,,,us,usp000btmt,2014-11-07T01:18:09.082Z,"58 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-25T05:21:45.200Z,-33.016,-72.046,13.8,3,md,10,256.6,,,us,usp000btfh,2014-11-07T01:18:08.070Z,"38 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-24T11:55:53.800Z,-34.938,-72.217,30.3,3.2,md,5,327.6,,,us,usp000btdh,2014-11-07T01:18:07.899Z,"47 km NNE of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-21T07:52:15.300Z,-36.402,-73.395,35,4.4,md,19,275.2,,,us,usp000bt5d,2014-11-07T01:18:07.147Z,"43 km NW of Talcahuano, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-20T14:26:24.600Z,-33.636,-72.018,31.7,3.1,md,5,304.2,,,us,usp000bt3n,2014-11-07T01:18:06.929Z,"38 km W of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-20T10:31:17.800Z,-33.179,-72.863,26.5,3.4,md,8,299.3,,,us,usp000bt3e,2014-11-07T01:18:06.904Z,"Off the coast of Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-15T19:38:08.000Z,-33.761,-72.477,34.3,3.4,md,5,326.3,,,us,usp000bsqq,2014-11-07T01:18:04.920Z,"82 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-13T09:27:39.200Z,-35.034,-72.663,23.3,2.7,ml,8,218.9,,,us,usp000bsjj,2014-11-07T01:18:03.923Z,"40 km NW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-11T04:25:59.100Z,-33.871,-72.612,30.6,4,ml,17,267.6,,,us,usp000bsd1,2014-11-07T01:18:03.003Z,"98 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-06T22:37:42.000Z,-33.551,-72.552,37.2,3.7,md,9,259.2,,,us,usp000bs34,2014-11-07T01:18:00.303Z,"87 km W of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-06T12:55:16.600Z,-33.632,-72.431,36.6,3.7,md,10,267.5,,,us,usp000bs2j,2014-11-07T01:18:00.211Z,"76 km W of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-06T02:50:39.300Z,-33.939,-72.545,31.8,3.6,md,7,302.2,,,us,usp000bs1f,2014-11-07T01:18:00.103Z,"94 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-02T16:02:25.700Z,-33.503,-72.312,15,4.2,md,18,214.7,,,us,usp000brth,2014-11-07T01:17:57.609Z,"65 km W of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-02T14:13:28.500Z,-33.545,-72.282,15.1,4.2,md,18,216.8,,,us,usp000brt9,2014-11-07T01:17:57.543Z,"62 km W of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-01T10:15:54.300Z,-33.103,-73.099,25,4.2,ml,13,261.9,,,us,usp000brqk,2014-11-07T01:17:56.557Z,"137 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2003-03-01T05:10:30.100Z,-36.497,-72.833,32.5,3.4,ml,4,294.3,,,us,usp000brq8,2014-11-07T01:17:55.873Z,"17 km NE of Tomé, Chile",earthquake,,,,,reviewed,guc,guc
2003-02-28T20:01:59.400Z,-34.023,-72.24,2.1,3.5,md,6,,,,us,usp000brp3,2014-11-07T01:17:53.257Z,"75 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-02-28T01:40:22.500Z,-35.327,-73.175,33.8,5.4,mwc,88,,,,us,usp000brmg,2022-05-02T16:26:24.519Z,"69 km W of Constitución, Chile",earthquake,,,,,reviewed,guc,hrv
2003-02-26T08:37:14.700Z,-33.358,-72.958,27.2,3.3,md,7,,,,us,usp000brh1,2014-11-07T01:17:52.541Z,"127 km W of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2003-02-23T17:41:08.100Z,-33.008,-72.205,40.1,3.7,md,11,,,,us,usp000brar,2014-11-07T01:17:51.347Z,"53 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2003-02-14T17:28:41.600Z,-33.435,-73.004,33.1,3.7,md,7,,,,us,usp000bqp5,2014-11-07T01:17:48.319Z,"130 km W of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2003-02-08T16:32:38.700Z,-34.766,-72.295,28.9,3.2,ml,6,,,,us,usp000bq8z,2014-11-07T01:17:46.351Z,"63 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2003-02-04T18:16:26.500Z,-33.001,-73.081,15.7,3.7,md,6,,,,us,usp000bq04,2014-11-07T01:17:45.106Z,"135 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2003-02-03T22:17:58.600Z,-33.038,-72.851,20.5,3.8,md,7,,,,us,usp000bpyb,2014-11-07T01:17:44.715Z,"114 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2003-01-30T08:48:17.100Z,-34.525,-72.022,15,3.2,md,4,,,,us,usp000bpm5,2014-11-07T01:17:39.734Z,"61 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2003-01-29T18:44:11.000Z,-36.652,-72.283,62.6,3.7,md,10,,,,us,usp000bpje,2014-11-07T01:17:39.618Z,"10 km N of Bulnes, Chile",earthquake,,,,,reviewed,guc,guc
2003-01-29T00:51:07.500Z,-35.135,-72.24,44.9,4.4,md,27,,,,us,usp000bpgg,2014-11-07T01:17:39.456Z,"26 km NE of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2003-01-28T07:15:36.800Z,-34.753,-72.362,15.1,3.1,md,4,,,,us,usp000bpec,2014-11-07T01:17:39.138Z,"64 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2003-01-28T05:03:44.600Z,-34.59,-72.357,15,3.1,md,4,,,,us,usp000bpe1,2014-11-07T01:17:39.112Z,"82 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2003-01-10T14:24:55.900Z,-35.355,-72.285,14.2,3.1,ml,7,,,,us,usp000bnbr,2014-11-07T01:17:34.170Z,"11 km ESE of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2003-01-06T09:34:29.800Z,-33.902,-72.13,37.3,3.6,md,8,,,,us,usp000bn53,2014-11-07T01:17:33.007Z,"59 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-01-06T08:18:46.300Z,-33.994,-72.179,0.4,3.3,md,6,,,,us,usp000bn4y,2014-11-07T01:17:32.991Z,"69 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2003-01-04T01:57:33.100Z,-37.616,-73.604,23.1,3.5,ml,7,,,,us,usp000bn16,2014-11-07T01:17:32.143Z,"4 km E of Lebu, Chile",earthquake,,,,,reviewed,guc,guc
2003-01-01T10:23:34.100Z,-34.509,-72.185,27.7,3.5,md,7,,,,us,usp000bmvm,2014-11-07T01:17:30.092Z,"76 km W of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-31T14:19:51.300Z,-34.718,-72.327,0,3.4,md,6,,,,us,usp000bmsx,2014-11-07T01:17:27.001Z,"68 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-31T08:27:18.400Z,-34.705,-72.179,10.2,3.6,ml,11,,,,us,usp000bmsj,2014-11-07T01:17:26.979Z,"72 km NNE of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-30T11:17:52.900Z,-34.714,-72.223,15,3.4,md,6,,,,us,usp000bmqu,2014-11-07T01:17:26.843Z,"70 km NNE of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-28T23:37:12.300Z,-37.062,-72.316,121.9,3.5,md,12,,,,us,usp000bmmc,2014-11-07T01:17:26.544Z,"8 km ESE of Cabrero, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-25T04:33:03.800Z,-34.677,-72.014,60.8,4.7,mb,23,,,,us,usp000bmcd,2014-11-07T01:17:25.650Z,"59 km W of Santa Cruz, Chile",earthquake,,,,1,reviewed,guc,us
2002-12-23T01:27:57.100Z,-33.16,-72.285,33.7,3.5,md,5,,,,us,usp000bm7d,2014-11-07T01:17:24.509Z,"63 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-22T13:10:43.600Z,-33.006,-72.165,32.3,3.5,md,12,,,,us,usp000bm65,2014-11-07T01:17:24.400Z,"50 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-21T07:32:54.780Z,-38.487,-72.131,75.5,4.5,mb,33,,,1.21,us,usp000bm3c,2014-11-07T01:17:23.299Z,"21 km NNE of Vilcún, Chile",earthquake,,,,8,reviewed,us,us
2002-12-18T18:25:47.780Z,-38.559,-72.219,94.4,4.5,mb,40,,,1.01,us,usp000bky0,2014-11-07T01:17:22.557Z,"12 km N of Vilcún, Chile",earthquake,,6.9,,14,reviewed,us,us
2002-12-18T12:20:38.700Z,-33.048,-72.245,37.7,3.4,md,8,,,,us,usp000bkxf,2014-11-07T01:17:22.480Z,"57 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-13T00:44:07.200Z,-33.708,-72.151,43.6,3.2,md,4,,,,us,usp000bkke,2014-11-07T01:17:20.925Z,"51 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-11T09:07:36.400Z,-34.001,-72.16,41.9,3.4,md,5,,,,us,usp000bkgt,2014-11-07T01:17:20.168Z,"68 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-10T06:24:12.400Z,-34.748,-72.348,15.2,3.3,md,4,,,,us,usp000bkea,2014-11-07T01:17:19.912Z,"65 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-10T00:10:07.400Z,-33.791,-72.077,25,3.5,md,7,,,,us,usp000bke0,2014-11-07T01:17:19.791Z,"48 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-09T14:58:01.200Z,-33.817,-72.045,13.8,3.1,md,5,,,,us,usp000bkdk,2014-11-07T01:17:19.753Z,"47 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-03T03:38:02.100Z,-33.175,-72.829,30,3.7,md,7,,,,us,usp000bk0d,2014-11-07T01:17:18.091Z,"113 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-02T08:20:28.600Z,-34.72,-72.262,15.2,3.6,md,6,,,,us,usp000bjxf,2014-11-07T01:17:17.488Z,"69 km NNE of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-12-01T04:12:12.900Z,-33.267,-72.219,3.5,3.8,md,9,,,,us,usp000bju4,2014-11-07T01:17:15.527Z,"60 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-30T22:01:32.700Z,-34.737,-72.401,9,3.4,md,5,,,,us,usp000bjt8,2014-11-07T01:17:13.030Z,"66 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-30T03:41:57.900Z,-33.074,-72.944,25.9,3.1,ml,7,,,,us,usp000bjrm,2014-11-07T01:17:12.449Z,"122 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-27T16:25:19.300Z,-36.054,-72.549,54.3,3.7,md,10,,,,us,usp000bjhg,2014-11-07T01:17:11.725Z,"22 km WSW of Cauquenes, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-21T03:27:35.100Z,-35.894,-72.696,56.8,3.6,md,11,,,,us,usp000bj3e,2014-11-07T01:17:09.899Z,"Near the coast of Maule, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-16T19:49:20.000Z,-33.298,-72.117,8.7,3,md,5,,,,us,usp000bhty,2014-11-07T01:17:08.583Z,"53 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-16T16:10:16.300Z,-33.431,-72.823,30.5,3.5,ml,10,,,,us,usp000bhtm,2014-11-07T01:17:08.559Z,"113 km W of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-15T15:02:04.400Z,-34.563,-72.398,20.8,3.2,ml,8,,,,us,usp000bhqt,2014-11-07T01:17:08.212Z,"85 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-10T02:24:06.900Z,-33.863,-72.083,14.1,2.7,ml,11,,,,us,usp000bh8z,2014-11-07T01:17:05.980Z,"53 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-10T02:23:02.900Z,-33.847,-72.038,8.6,2.9,ml,11,,,,us,usp000bh8y,2014-11-07T01:17:05.978Z,"48 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-10T01:54:53.500Z,-33.103,-72.139,15,3.7,md,12,,,,us,usp000bh8s,2014-11-07T01:17:05.964Z,"48 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-09T04:34:49.300Z,-33.158,-72.077,8.3,3.5,md,6,,,,us,usp000bh54,2014-11-07T01:17:05.380Z,"43 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-09T02:37:17.600Z,-33.117,-72.077,3,3.6,ml,16,,,,us,usp000bh4r,2014-11-07T01:17:05.312Z,"42 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-08T15:04:23.800Z,-33.094,-72.164,15.1,3.3,ml,13,,,,us,usp000bh31,2014-11-07T01:17:04.409Z,"50 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-07T01:58:17.000Z,-34.481,-72.108,27.5,3.4,md,4,,,,us,usp000bgww,2014-11-07T01:17:03.195Z,"70 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-06T11:03:43.000Z,-36.577,-72.528,56,4,md,11,,,,us,usp000bgtp,2014-11-07T01:17:02.198Z,"27 km NW of Bulnes, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-03T10:17:14.800Z,-33.995,-72.284,1.4,3.5,md,8,,,,us,usp000bfzf,2014-11-07T01:16:56.915Z,"76 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-03T03:32:24.000Z,-35.379,-73.429,19.8,3.4,ml,10,,,,us,usp000bfye,2014-11-07T01:16:56.692Z,"92 km W of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-11-02T10:45:21.000Z,-34.115,-72.328,42.8,3.5,md,9,,,,us,usp000bfwg,2014-11-07T01:16:56.226Z,"88 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-10-31T03:55:06.200Z,-37.037,-72.027,177.6,3.4,md,5,,,,us,usp000bfq4,2014-11-07T01:16:51.119Z,"33 km E of Cabrero, Chile",earthquake,,,,,reviewed,guc,guc
2002-10-26T23:38:40.100Z,-34.494,-72.137,16.8,3.8,ml,12,,,,us,usp000bfeq,2014-11-07T01:16:49.348Z,"72 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2002-10-26T03:51:18.100Z,-37.312,-72.103,128.8,3.5,md,7,,,,us,usp000bfcu,2014-11-07T01:16:49.138Z,"28 km NE of Los Ángeles, Chile",earthquake,,,,,reviewed,guc,guc
2002-10-20T05:06:35.000Z,-34.335,-72.399,44.2,3.4,md,6,,,,us,usp000bewj,2014-11-07T01:16:47.182Z,"100 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2002-10-18T01:50:41.400Z,-35.349,-72.24,10.2,3.1,ml,6,,,,us,usp000bery,2014-11-07T01:16:46.185Z,"15 km E of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-10-14T03:53:41.800Z,-36.434,-72.758,65.9,4.2,md,11,,,,us,usp000begs,2014-11-07T01:16:45.244Z,"25 km SW of Quirihue, Chile",earthquake,,,,,reviewed,guc,guc
2002-10-10T19:49:41.800Z,-34.694,-72.216,25.8,3.6,md,7,,,,us,usp000be7b,2014-11-07T01:16:43.899Z,"73 km NNE of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-10-10T11:42:36.000Z,-34.653,-72.411,15,3.3,md,4,,,,us,usp000be5j,2014-11-07T01:16:43.713Z,"75 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-10-10T09:42:57.400Z,-33.581,-72.042,8.7,3.2,md,7,,,,us,usp000be51,2014-11-07T01:16:43.641Z,"40 km W of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-10-06T08:53:12.300Z,-34.639,-72.361,15.3,3.3,md,4,,,,us,usp000bdxh,2014-11-07T01:16:42.730Z,"Near the coast of Libertador O'Higgins, Chile",earthquake,,,,,reviewed,guc,guc
2002-10-06T05:55:36.500Z,-34.659,-72.181,29.2,3.8,md,8,,,,us,usp000bdx3,2014-11-07T01:16:42.660Z,"74 km W of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2002-10-02T11:25:54.700Z,-33.665,-72.312,34.4,3.7,md,8,,,,us,usp000bdn1,2014-11-07T01:16:40.497Z,"65 km W of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-09-29T01:33:38.400Z,-33.288,-72.239,3.7,2.9,ml,9,,,,us,usp000bdcq,2014-11-07T01:16:35.614Z,"63 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-09-26T07:08:49.800Z,-35.929,-72.155,100,3.1,md,5,,,,us,usp000bd4w,2014-11-07T01:16:34.776Z,"15 km ENE of Cauquenes, Chile",earthquake,,,,,reviewed,guc,guc
2002-09-19T02:31:37.300Z,-36.189,-73.898,44.1,4,md,9,,,,us,usp000bcmc,2014-11-07T01:16:32.678Z,"91 km NW of Talcahuano, Chile",earthquake,,,,,reviewed,guc,guc
2002-09-18T13:31:38.300Z,-33.008,-72.148,25.5,3.5,md,5,,,,us,usp000bckc,2014-11-07T01:16:32.580Z,"48 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-09-16T05:57:21.500Z,-36.484,-73.014,30.2,3.4,ml,6,,,,us,usp000bccu,2014-11-07T01:16:31.868Z,"15 km NNW of Tomé, Chile",earthquake,,,,,reviewed,guc,guc
2002-09-13T10:09:50.100Z,-34.741,-72.293,26.3,2.9,ml,7,,,,us,usp000bc4r,2014-11-07T01:16:30.525Z,"66 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-09-11T13:34:49.500Z,-33.632,-72.078,28.3,4.6,ml,27,,,,us,usp000bbzr,2014-11-07T01:16:29.881Z,"43 km W of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-09-11T11:06:33.300Z,-36.057,-72.622,74.8,3.7,md,12,,,,us,usp000bbzd,2014-11-07T01:16:29.850Z,"25 km NNW of Quirihue, Chile",earthquake,,,,,reviewed,guc,guc
2002-09-05T17:32:12.200Z,-33.13,-72.243,33.7,3.7,md,6,,,,us,usp000bbab,2014-11-07T01:16:26.945Z,"58 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-08-30T18:34:30.200Z,-36.456,-72.215,125.6,3.9,md,7,,,,us,usp000baxv,2014-11-07T01:16:21.513Z,"19 km NNW of Chillán, Chile",earthquake,,,,,reviewed,guc,guc
2002-08-20T03:53:57.800Z,-36.222,-72.462,19.2,3.9,ml,7,,,,us,usp000ba8p,2014-11-07T01:16:17.971Z,"9 km NE of Quirihue, Chile",earthquake,,,,,reviewed,guc,guc
2002-08-15T03:17:22.900Z,-35.888,-72.618,33.9,4.2,md,5,,,,us,usp000b9xe,2014-11-07T01:16:16.047Z,"28 km WNW of Cauquenes, Chile",earthquake,,,,,reviewed,guc,guc
2002-08-08T05:35:26.300Z,-34.73,-72.177,11,3.8,md,7,,,,us,usp000b9gq,2014-11-07T01:16:14.231Z,"70 km NNE of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-08-07T22:15:18.800Z,-35.699,-72.059,75,3.3,md,6,,,,us,usp000b9g7,2014-11-07T01:16:14.136Z,"32 km WSW of San Javier, Chile",earthquake,,,,,reviewed,guc,guc
2002-08-04T10:31:06.600Z,-33.85,-72.088,37.9,3.8,md,7,,,,us,usp000b9a1,2014-11-07T01:16:13.133Z,"52 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-08-04T09:17:04.500Z,-33.053,-72.917,26.6,4.2,ml,11,,,,us,usp000b99w,2014-11-07T01:16:13.058Z,"120 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-07-30T21:08:32.700Z,-33.839,-72.074,5.3,3.6,md,5,,,,us,usp000b91q,2014-11-07T01:16:07.773Z,"51 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-07-28T08:54:21.900Z,-36.692,-72.68,59,3.9,md,10,,,,us,usp000b8xf,2014-11-07T01:16:07.217Z,"26 km ESE of Tomé, Chile",earthquake,,,,,reviewed,guc,guc
2002-07-27T18:05:03.900Z,-37.4,-72.507,97.8,3.8,md,9,,,,us,usp000b8w3,2014-11-07T01:16:07.091Z,"15 km WNW of Los Ángeles, Chile",earthquake,,,,,reviewed,guc,guc
2002-07-25T21:29:08.300Z,-34.289,-72.61,17.4,3.7,md,7,,,,us,usp000b8sj,2014-11-07T01:16:06.796Z,"117 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-07-22T22:31:40.000Z,-34.382,-72.676,36.1,3.8,md,7,,,,us,usp000b8kh,2014-11-07T01:16:06.120Z,"Near the coast of Libertador O'Higgins, Chile",earthquake,,,,,reviewed,guc,guc
2002-07-22T09:33:04.500Z,-33.801,-72.064,42.1,3.5,md,5,,,,us,usp000b8jn,2014-11-07T01:16:05.997Z,"48 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2002-07-20T05:28:54.100Z,-35.575,-72.645,3,3.4,md,8,,,,us,usp000b8em,2014-11-07T01:16:05.219Z,"34 km SW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2002-07-18T06:18:00.700Z,-33.085,-72.069,28.3,3.4,md,9,,,,us,usp000b8a9,2014-11-07T01:16:04.737Z,"41 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2002-07-18T05:23:19.800Z,-34.477,-72.104,31.3,4,md,11,,,,us,usp000b8a6,2014-11-07T01:16:04.731Z,"70 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
