time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-10-22T00:02:55.210Z,-30.3046,-71.6998,22.12,4.2,mb,,90,0.372,1.05,us,us10003qiw,2016-01-22T23:41:09.040Z,"52 km SW of Coquimbo, Chile",earthquake,4.9,6.4,0.2,7,reviewed,us,us
2015-10-21T22:04:31.430Z,-31.182,-71.8011,22.03,4.2,mb,,191,0.526,1.03,us,us10003qgw,2016-01-15T20:51:37.040Z,"78 km NW of Illapel, Chile",earthquake,3,7.6,0.304,3,reviewed,us,us
2015-10-21T18:45:46.530Z,-30.8311,-71.4796,36.82,4.9,mb,,76,0.206,0.86,us,us10003qbf,2016-01-15T20:51:36.040Z,"37 km SW of Ovalle, Chile",earthquake,5,4.5,0.044,166,reviewed,us,us
2015-10-21T05:22:07.150Z,-30.3618,-71.7019,17.32,4.1,ml,,192,0.316,1.14,us,us10003q61,2016-01-15T20:51:31.040Z,"55 km WNW of Ovalle, Chile",earthquake,4.7,12.7,,,reviewed,us,guc
2015-10-21T03:10:28.030Z,-30.6918,-71.571,35.9,4,mb,,82,0.058,0.68,us,us10003q4l,2016-01-15T20:51:30.040Z,"37 km WSW of Ovalle, Chile",earthquake,4.7,11.8,0.366,2,reviewed,us,us
2015-10-21T02:12:22.750Z,-31.7063,-72.0508,10,4.2,mwr,,76,1.089,0.65,us,us10003q4e,2016-01-15T20:51:30.040Z,"83 km W of Illapel, Chile",earthquake,2.7,1.8,0.046,45,reviewed,us,us
2015-10-20T23:55:48.340Z,-30.8176,-71.5045,37.09,4.5,mb,,112,0.182,1.12,us,us10003q3t,2016-01-15T20:51:29.040Z,"37 km SW of Ovalle, Chile",earthquake,4.1,5.6,0.131,17,reviewed,us,us
2015-10-20T21:45:23.990Z,-30.4214,-71.7119,25.51,3.9,mb,,147,0.26,0.88,us,us10003q0k,2016-01-15T20:51:26.040Z,"53 km WNW of Ovalle, Chile",earthquake,4.3,7.2,0.256,4,reviewed,us,us
2015-10-20T10:06:14.040Z,-30.7867,-71.4045,46.02,5,mww,,47,0.228,1.03,us,us10003pvh,2022-08-01T12:48:12.824Z,"Near the coast of Coquimbo, Chile",earthquake,4.9,4,,,reviewed,us,us
2015-10-20T04:15:20.810Z,-30.7412,-71.4384,40.53,4.1,mb,,106,0.182,0.45,us,us10003pue,2016-01-15T20:51:22.040Z,"27 km SW of Ovalle, Chile",earthquake,5.9,11.2,0.369,2,reviewed,us,us
2015-10-20T04:06:54.010Z,-30.7726,-71.4885,40.42,4.7,mwr,,56,0.16,0.93,us,us10003pu9,2016-01-15T20:51:22.040Z,"33 km SW of Ovalle, Chile",earthquake,5.1,4.6,0.05,39,reviewed,us,us
2015-10-19T22:34:49.380Z,-31.1618,-71.7506,29.9,4.2,mb,,162,0.496,0.51,us,us10003pu0,2016-01-15T20:51:18.040Z,"76 km NW of Illapel, Chile",earthquake,6.2,6.8,0.199,7,reviewed,us,us
2015-10-19T17:57:02.710Z,-30.7077,-71.44,39.72,4.4,mb,,96,0.171,0.68,us,us10003pr8,2016-01-15T20:51:16.040Z,"25 km WSW of Ovalle, Chile",earthquake,7.4,7,0.169,10,reviewed,us,us
2015-10-19T17:27:21.490Z,-31.3436,-72.2126,10,4.1,mb,,152,0.831,0.73,us,us10003pr1,2016-01-15T20:51:16.040Z,"104 km WNW of Illapel, Chile",earthquake,6,1.9,0.198,7,reviewed,us,us
2015-10-19T09:28:41.770Z,-30.2687,-71.9793,16.26,4.5,mb,,150,0.501,0.97,us,us10003plt,2016-01-15T20:51:13.040Z,"70 km WSW of Coquimbo, Chile",earthquake,2.8,4.8,0.271,7,reviewed,us,us
2015-10-19T04:37:12.720Z,-30.2852,-72.2484,6.02,4.5,mwr,,88,0.656,1.07,us,us10003pl1,2016-01-15T20:51:11.040Z,"95 km WSW of Coquimbo, Chile",earthquake,3.4,4.1,0.047,44,reviewed,us,us
2015-10-18T23:01:15.150Z,-31.3226,-72.2657,8.09,4,mwr,,129,0.843,0.97,us,us10003pjz,2016-01-15T20:51:09.040Z,"109 km WNW of Illapel, Chile",earthquake,3,6.7,0.059,28,reviewed,us,us
2015-10-18T21:23:52.170Z,-30.1732,-72.6303,10,4.4,mb,,155,0.994,0.77,us,us10003qyn,2016-01-15T20:51:09.040Z,"126 km W of Coquimbo, Chile",earthquake,5,1.9,0.18,9,reviewed,us,us
2015-10-17T20:32:06.790Z,-31.7436,-71.9705,15.63,4,mwr,,139,1.104,0.8,us,us10003pee,2016-01-15T20:50:58.040Z,"76 km W of Illapel, Chile",earthquake,2.2,3.7,0.066,22,reviewed,us,us
2015-10-17T15:11:44.710Z,-31.3989,-72.1127,10,4.4,mb,,196,0.831,0.61,us,us10003pd2,2016-01-15T20:50:57.040Z,"93 km WNW of Illapel, Chile",earthquake,5.5,1.8,0.309,3,reviewed,us,us
2015-10-17T08:38:55.620Z,-31.6684,-72.1311,16.29,4.2,mwr,,144,1.078,0.66,us,us10003pbi,2016-01-15T20:50:54.040Z,"91 km W of Illapel, Chile",earthquake,7.1,4.5,0.048,42,reviewed,us,us
2015-10-16T16:58:27.880Z,-30.5265,-71.7478,35,4.1,mwr,,133,0.176,1.29,us,us10003p6i,2016-01-15T20:50:48.040Z,"53 km W of Ovalle, Chile",earthquake,2.3,2,0.056,31,reviewed,us,us
2015-10-16T12:49:09.710Z,-31.4359,-71.937,30.08,4.2,mwr,,148,0.802,1.05,us,us10003p4f,2016-01-15T20:50:47.040Z,"76 km WNW of Illapel, Chile",earthquake,5.5,3.6,0.051,37,reviewed,us,us
2015-10-16T06:50:35.840Z,-30.5689,-71.4396,25.39,4.1,ml,,130,0.198,0.73,us,us10003p26,2016-01-15T20:50:46.040Z,"23 km W of Ovalle, Chile",earthquake,5.5,16.1,,,reviewed,us,guc
2015-10-15T22:18:45.040Z,-30.6214,-71.8278,27.47,4,mwr,,129,0.174,1.12,us,us10003p0e,2016-01-15T20:50:42.040Z,"60 km W of Ovalle, Chile",earthquake,3.2,6.9,0.051,37,reviewed,us,us
2015-10-15T20:39:01.320Z,-30.5745,-71.6555,29.54,4.2,mwr,,142,0.1,0.75,us,us10003nyw,2016-01-15T20:50:42.040Z,"43 km W of Ovalle, Chile",earthquake,4.9,2,0.047,44,reviewed,us,us
2015-10-15T19:23:22.680Z,-30.5632,-71.6201,35.82,4.9,mww,,102,0.111,1.04,us,us10003ny7,2022-08-01T11:32:53.114Z,"40 km W of Ovalle, Chile",earthquake,6.3,4.2,,,reviewed,us,us
2015-10-15T11:03:11.710Z,-30.8217,-71.8166,34.33,4.7,mb,,48,0.214,1.12,us,us10003nuj,2016-01-15T20:50:39.040Z,"64 km WSW of Ovalle, Chile",earthquake,4.6,4.3,0.07,62,reviewed,us,us
2015-10-14T08:35:37.000Z,-31.264,-71.46,49.9,4.2,mb,,,,1.35,us,us10003nj3,2016-01-11T21:07:26.040Z,"49 km NW of Illapel, Chile",earthquake,7.6,6.8,0.305,3,reviewed,guc,us
2015-10-14T03:48:00.660Z,-30.3953,-71.8561,18.41,4.2,mb,,149,0.336,0.64,us,us10003q90,2016-01-11T21:07:25.040Z,"67 km WNW of Ovalle, Chile",earthquake,3.9,5.2,0.264,4,reviewed,us,us
2015-10-13T23:25:58.520Z,-30.9269,-72.1397,7.28,4,mb,,88,0.502,0.96,us,us10003ngy,2016-01-11T21:07:25.040Z,"97 km WSW of Ovalle, Chile",earthquake,3.5,4.9,0.211,6,reviewed,us,us
2015-10-13T19:33:02.480Z,-31.2252,-71.57,40.84,4.1,mwr,,83,0.552,1.03,us,us10003ndh,2016-01-11T21:07:25.040Z,"59 km NW of Illapel, Chile",earthquake,3.9,6.5,0.069,20,reviewed,us,us
2015-10-13T17:46:58.470Z,-31.7512,-72.1625,10.2,3.9,mwr,,195,1.165,1.01,us,us10003nd8,2016-01-11T21:07:25.040Z,"95 km W of Illapel, Chile",earthquake,6,4.5,0.051,37,reviewed,us,us
2015-10-13T11:16:25.770Z,-30.5903,-71.4013,42.25,4.3,mb,,82,0.217,1.15,us,us10003q7q,2016-01-11T21:07:24.040Z,"19 km W of Ovalle, Chile",earthquake,5.2,5.7,0.307,3,reviewed,us,us
2015-10-13T09:17:17.290Z,-30.0825,-71.9132,10,4.3,mb,,191,0.607,1.11,us,us10003n89,2016-01-11T21:07:24.040Z,"57 km WSW of Coquimbo, Chile",earthquake,3.2,2,0.376,2,reviewed,us,us
2015-10-13T01:05:31.390Z,-30.4356,-71.622,24.51,4.4,mb,,164,0.237,0.88,us,us10003n69,2016-01-11T21:07:23.040Z,"44 km WNW of Ovalle, Chile",earthquake,4.8,2.8,0.309,3,reviewed,us,us
2015-10-13T00:15:14.000Z,-30.713,-71.575,34.8,4.1,ml,,,,1.61,us,us10003n5f,2016-01-11T21:07:23.040Z,"38 km WSW of Ovalle, Chile",earthquake,3.2,1.7,,,reviewed,guc,guc
2015-10-12T23:30:26.440Z,-30.4915,-72.1614,10,4.3,mwr,,91,0.489,0.99,us,us10003n55,2016-01-11T21:07:23.040Z,"93 km W of Ovalle, Chile",earthquake,4.9,1.8,0.047,43,reviewed,us,us
2015-10-12T16:46:43.840Z,-30.5918,-71.7146,20.02,4.6,mwr,,63,0.106,0.94,us,us10003n20,2016-01-11T21:07:22.040Z,"49 km W of Ovalle, Chile",earthquake,4.3,3.3,0.047,43,reviewed,us,us
2015-10-12T16:01:02.690Z,-30.784,-71.5077,35.72,4.6,mb,,72,0.155,1.03,us,us10003n1t,2016-01-11T21:07:22.040Z,"35 km SW of Ovalle, Chile",earthquake,4.4,6.1,0.119,21,reviewed,us,us
2015-10-12T14:59:21.220Z,-30.5627,-71.697,26.22,4.2,mwr,,120,0.123,0.76,us,us10003mze,2016-01-11T21:07:22.040Z,"47 km W of Ovalle, Chile",earthquake,4.9,3.7,0.047,43,reviewed,us,us
2015-10-12T14:47:59.500Z,-31.1283,-71.8206,34.6,4,mb,,190,0.48,0.72,us,us10003mz7,2016-01-11T21:07:22.040Z,"83 km SW of Ovalle, Chile",earthquake,7.1,6.1,0.366,2,reviewed,us,us
2015-10-12T14:09:42.560Z,-31.1368,-71.9608,19.16,4.5,mb,,134,0.539,0.89,us,us10003mz0,2016-01-11T21:07:22.040Z,"93 km NW of Illapel, Chile",earthquake,5,3.7,0.118,21,reviewed,us,us
2015-10-12T10:27:59.000Z,-30.429,-71.684,31.3,4.2,ml,,,,1.14,us,us10003myl,2016-01-11T21:07:22.040Z,"Near the coast of Coquimbo, Chile",earthquake,3.7,6.9,,,reviewed,guc,guc
2015-10-12T05:10:19.700Z,-31.1388,-71.9383,37.17,4.1,mb,,188,0.531,0.77,us,us10003mxk,2016-01-11T21:07:21.040Z,"91 km NW of Illapel, Chile",earthquake,6.5,13.7,0.371,2,reviewed,us,us
2015-10-12T04:50:18.000Z,-31.186,-71.735,26.4,4,mb,,,,1.04,us,us10003mxi,2016-01-11T21:07:21.040Z,"73 km NW of Illapel, Chile",earthquake,6.3,6.3,0.231,5,reviewed,guc,us
2015-10-12T03:31:32.270Z,-31.1866,-71.8325,19.65,5,mwr,,82,0.538,0.97,us,us10003mxb,2016-01-11T21:07:21.040Z,"80 km NW of Illapel, Chile",earthquake,5.8,3,,,reviewed,us,guc
2015-10-12T03:15:19.160Z,-31.1849,-71.8227,21,5.6,mww,,45,0.534,0.89,us,us10003mxa,2022-05-03T18:13:44.635Z,"79 km NW of Illapel, Chile",earthquake,5.1,1.8,,,reviewed,us,us
2015-10-12T01:46:46.570Z,-30.7384,-71.5254,35.4,4.2,mb,,61,0.114,1.13,us,us10003mwz,2022-08-01T10:44:02.885Z,"34 km WSW of Ovalle, Chile",earthquake,4.9,8.4,0.186,8,reviewed,us,us
2015-10-11T21:23:44.580Z,-30.7119,-71.3982,40.45,4.7,mb,,44,0.207,0.51,us,us10003pqf,2016-01-11T21:07:20.040Z,"22 km WSW of Ovalle, Chile",earthquake,3.8,5.2,0.209,7,reviewed,us,us
2015-10-11T16:54:58.280Z,-30.631,-71.8858,24.09,4.6,mwr,,86,0.22,1.21,us,us10003mve,2016-01-11T21:07:20.040Z,"65 km W of Ovalle, Chile",earthquake,5.9,4,0.041,56,reviewed,us,us
2015-10-11T02:33:32.510Z,-30.7276,-71.4836,38.54,4.6,mb,,49,0.141,0.56,us,us10003ms7,2022-08-01T10:32:57.484Z,"30 km WSW of Ovalle, Chile",earthquake,6.7,3.1,0.088,38,reviewed,us,us
2015-10-10T23:08:24.720Z,-30.3478,-72.6171,10,4.4,mb,,150,0.907,1.02,us,us10003mr9,2016-01-11T21:07:19.040Z,"130 km WSW of Coquimbo, Chile",earthquake,4.2,1.9,0.189,8,reviewed,us,us
2015-10-10T14:26:04.000Z,-31.77,-71.654,40.1,4.1,ml,,,,0,us,us10003mp9,2016-01-11T21:07:18.040Z,"48 km WSW of Illapel, Chile",earthquake,0,0,,,reviewed,guc,guc
2015-10-10T13:16:34.000Z,-30.52,-71.558,25.4,4.2,mb,,,,0.87,us,us10003mp6,2016-01-11T21:07:18.040Z,"35 km WNW of Ovalle, Chile",earthquake,6.3,6.5,0.372,2,reviewed,guc,us
2015-10-10T08:58:37.420Z,-30.6505,-72.1357,11.35,4.5,mwr,,180,0.432,1.06,us,us10003mnr,2016-01-11T21:07:18.040Z,"89 km W of Ovalle, Chile",earthquake,2.9,4.9,0.044,49,reviewed,us,us
2015-10-09T22:18:19.090Z,-30.607,-71.399,55.2,4.1,mwr,,,,1.12,us,us10003mm3,2016-01-11T21:07:17.040Z,"19 km W of Ovalle, Chile",earthquake,5.1,4.3,0.066,22,reviewed,guc,us
2015-10-09T19:34:09.000Z,-31.7373,-72.2605,14.05,4.1,mwr,,197,1.187,0.72,us,us10003mka,2016-01-11T21:07:17.040Z,"104 km W of Illapel, Chile",earthquake,6.4,8,0.05,38,reviewed,us,us
2015-10-09T18:27:36.650Z,-31.7323,-71.7325,35,5.5,mww,,34,1.058,1.18,us,us10003mjs,2022-05-03T17:32:53.111Z,"54 km WSW of Illapel, Chile",earthquake,3.9,1.8,,,reviewed,us,us
2015-10-09T12:45:39.140Z,-30.137,-72.1387,10,4.3,mwr,,88,0.689,1.39,us,us10003mg9,2016-01-11T21:07:17.040Z,"79 km WSW of Coquimbo, Chile",earthquake,2.3,1.8,0.053,34,reviewed,us,us
2015-10-09T10:38:22.010Z,-30.578,-72.3973,10,4.3,mwr,,88,0.664,1.45,us,us10003mg0,2016-01-11T21:07:17.040Z,"114 km W of Ovalle, Chile",earthquake,4.3,1.8,0.066,22,reviewed,us,us
2015-10-09T08:20:39.650Z,-31.0489,-71.2989,52.53,4.4,mb,,134,0.472,0.71,us,us10003mel,2016-01-11T21:07:16.040Z,"50 km S of Ovalle, Chile",earthquake,4.9,3.3,0.379,2,reviewed,us,us
2015-10-09T06:52:34.750Z,-31.5296,-71.4782,39.25,4,ml,,142,0.863,0.45,us,us10003meb,2016-01-11T21:07:16.040Z,"31 km WNW of Illapel, Chile",earthquake,3.9,12.1,,,reviewed,us,guc
2015-10-09T06:08:55.970Z,-30.8494,-71.5687,46.36,4.6,mww,,82,0.184,0.59,us,us10003me8,2016-01-11T21:07:16.040Z,"44 km SW of Ovalle, Chile",earthquake,2,4,,,reviewed,us,us
2015-10-08T08:46:14.130Z,-30.7116,-71.6621,35.25,4.1,mb,,189,0.044,1.18,us,us10003l3b,2016-01-11T21:07:15.040Z,"46 km WSW of Ovalle, Chile",earthquake,8.4,4.5,0.303,3,reviewed,us,us
2015-10-08T07:22:46.290Z,-30.6725,-71.7478,29.3,4.3,mwr,,83,0.097,0.76,us,us10003l31,2016-01-11T21:07:15.040Z,"53 km W of Ovalle, Chile",earthquake,5.8,2.4,0.061,26,reviewed,us,us
2015-10-08T02:54:18.280Z,-30.3382,-71.9937,15.46,4.1,mb,,201,0.455,0.71,us,us10003l2m,2016-01-11T21:07:15.040Z,"76 km SW of Coquimbo, Chile",earthquake,3.3,3.4,0.262,4,reviewed,us,us
2015-10-07T23:43:11.230Z,-31.6195,-72.3947,10,4.1,mb,,196,1.145,0.95,us,us10003l1k,2016-01-04T22:29:36.040Z,"116 km W of Illapel, Chile",earthquake,7.1,1.9,0.214,6,reviewed,us,us
2015-10-07T19:35:16.990Z,-30.8102,-71.4315,39.13,4.5,mb,,57,0.221,0.74,us,us10003kzs,2016-01-04T22:29:35.040Z,"32 km SW of Ovalle, Chile",earthquake,5.8,7.6,0.221,6,reviewed,us,us
2015-10-07T13:06:42.110Z,-31.8261,-72.4314,10,4.2,mb,,124,1.335,0.57,us,us10003kx9,2016-01-04T22:29:32.040Z,"121 km W of Illapel, Chile",earthquake,3.1,1.9,0.199,7,reviewed,us,us
2015-10-07T12:34:36.930Z,-31.4877,-71.7728,23.77,4.5,mb,,143,0.819,0.67,us,us10003kx5,2016-01-04T22:29:32.040Z,"59 km WNW of Illapel, Chile",earthquake,5.3,3.6,0.144,21,reviewed,us,us
2015-10-07T08:00:39.980Z,-30.2971,-71.3616,8.74,4.8,mb,,84,0.392,1.41,us,us10003kwa,2022-08-01T09:59:01.298Z,"37 km NNW of Ovalle, Chile",earthquake,5.7,4.9,0.134,17,reviewed,us,us
2015-10-07T07:29:02.400Z,-30.3022,-72.1414,10.19,4.2,mwr,,146,0.572,1.17,us,us10003kw3,2016-01-04T22:29:30.040Z,"86 km WSW of Coquimbo, Chile",earthquake,4.8,5.2,0.047,43,reviewed,us,us
2015-10-07T04:45:54.960Z,-30.3764,-72.1749,11.91,4.1,mb,,196,0.552,0.7,us,us10003kvi,2016-01-04T22:29:29.040Z,"93 km WSW of Coquimbo, Chile",earthquake,2.5,6,0.261,4,reviewed,us,us
2015-10-07T03:02:10.850Z,-30.8207,-71.4446,40.64,4.5,mb,,68,0.219,0.43,us,us10003kuw,2016-01-04T22:29:27.040Z,"33 km SW of Ovalle, Chile",earthquake,3.2,6,0.124,19,reviewed,us,us
2015-10-07T02:12:25.230Z,-30.3816,-72.0691,12.7,4.2,mb,,196,0.474,0.59,us,us10003kup,2016-01-04T22:29:26.040Z,"84 km SW of Coquimbo, Chile",earthquake,4.2,3.9,0.374,2,reviewed,us,us
2015-10-06T22:48:33.670Z,-30.8438,-71.4938,35.77,4.7,mwr,,79,0.208,0.68,us,us10003kt9,2016-01-04T22:29:24.040Z,"39 km SW of Ovalle, Chile",earthquake,4.8,4.6,0.043,51,reviewed,us,us
2015-10-06T13:52:35.660Z,-31.6888,-71.9677,10,4.1,mb,,190,1.051,0.63,us,us10003kpi,2016-01-04T22:29:22.040Z,"75 km W of Illapel, Chile",earthquake,4.6,1.9,0.521,1,reviewed,us,us
2015-10-06T13:09:03.330Z,-30.3927,-71.9603,10,4.2,mb,,95,0.396,0.85,us,us10003kpe,2016-01-04T22:29:22.040Z,"76 km WNW of Ovalle, Chile",earthquake,5,1.9,0.186,8,reviewed,us,us
2015-10-06T12:59:39.770Z,-30.3789,-71.8161,16.15,4.1,mb,,189,0.332,0.82,us,us10003kpb,2016-01-04T22:29:22.040Z,"64 km WNW of Ovalle, Chile",earthquake,5,4.7,0.303,3,reviewed,us,us
2015-10-06T10:47:33.150Z,-31.432,-71.4573,42.76,4.7,mwr,,47,0.771,0.88,us,us10003knu,2022-08-01T09:46:15.093Z,"35 km NW of Illapel, Chile",earthquake,5.9,3.9,0.044,50,reviewed,us,us
2015-10-06T04:51:45.780Z,-30.2554,-72.0994,12.25,4.7,mwr,,142,0.578,0.68,us,us10003kme,2016-11-10T21:55:16.133Z,"81 km WSW of Coquimbo, Chile",earthquake,3.5,3.9,0.049,40,reviewed,us,us
2015-10-06T02:00:57.540Z,-31.6899,-72.0962,20.68,4.2,mwr,,88,1.087,0.77,us,us10003kln,2022-08-01T09:41:43.211Z,"88 km W of Illapel, Chile",earthquake,4.8,4.2,0.047,44,reviewed,us,us
2015-10-05T17:30:53.290Z,-31.0879,-72.7469,10,4.6,mb,,89,1.041,1.32,us,us10003kgn,2016-01-04T22:29:14.040Z,"157 km WSW of Ovalle, Chile",earthquake,5.6,1.9,0.104,28,reviewed,us,us
2015-10-05T16:33:26.780Z,-30.3035,-71.5318,34,5.9,mww,,30,0.379,0.76,us,us10003kg9,2022-05-03T19:04:53.532Z,"43 km SSW of Coquimbo, Chile",earthquake,4.4,1.7,,,reviewed,us,us
2015-10-05T05:04:56.410Z,-31.7308,-71.9781,33.6,4.3,mb,,149,0.987,0.45,us,us10003kbz,2016-01-04T22:29:11.040Z,"77 km W of Illapel, Chile",earthquake,5.6,7.8,0.375,2,reviewed,us,us
2015-10-05T02:02:51.370Z,-31.7828,-71.6072,34.92,3.9,mwr,,121,0.776,0.76,us,us10003kbc,2016-01-04T22:29:10.040Z,"44 km WSW of Illapel, Chile",earthquake,5.6,4.5,0.066,22,reviewed,us,us
2015-10-04T18:21:53.060Z,-30.2671,-71.7108,35,4.2,mb,,133,0.41,1.2,us,us10003k8l,2016-01-04T22:29:07.040Z,"49 km SW of Coquimbo, Chile",earthquake,5.7,1.8,0.186,8,reviewed,us,us
2015-10-04T17:58:13.470Z,-30.7106,-71.4883,35,4.2,mb,,104,0.131,0.89,us,us10003k8e,2016-01-04T22:29:07.040Z,"30 km WSW of Ovalle, Chile",earthquake,4,2,0.525,1,reviewed,us,us
2015-10-04T16:57:22.100Z,-30.5101,-72.1713,10,4.4,mwr,,110,0.49,0.54,us,us10003k82,2016-01-04T22:29:07.040Z,"93 km W of Ovalle, Chile",earthquake,5.2,1.8,0.048,41,reviewed,us,us
2015-10-04T12:16:36.000Z,-30.446,-71.601,28.9,4,mb,,,,0.85,us,us10003k74,2016-01-04T22:29:05.040Z,"42 km WNW of Ovalle, Chile",earthquake,7.4,5.9,0.368,2,reviewed,guc,us
2015-10-04T10:11:56.000Z,-30.656,-71.627,29.9,5,mww,,,,0.87,us,us10003k6h,2022-05-03T17:32:47.186Z,"41 km W of Ovalle, Chile",earthquake,4.2,3.3,,,reviewed,guc,us
2015-10-04T09:06:41.190Z,-30.8202,-71.6631,35.62,4.1,mwr,,150,0.147,0.61,us,us10003k63,2016-01-04T22:29:04.040Z,"50 km WSW of Ovalle, Chile",earthquake,5.6,4.6,0.052,36,reviewed,us,us
2015-10-04T03:49:49.460Z,-30.3105,-72.1018,5.89,5.5,mww,,87,0.541,0.72,us,us10003k53,2022-08-01T09:24:14.307Z,"83 km WSW of Coquimbo, Chile",earthquake,5.4,2.9,,,reviewed,us,us
2015-10-03T23:23:31.640Z,-31.6756,-72.9083,10,3.9,mwr,,153,1.479,1.24,us,us10003k3v,2016-01-04T22:29:00.040Z,"164 km W of Illapel, Chile",earthquake,5.6,1.9,0.055,32,reviewed,us,us
2015-10-03T18:59:37.000Z,-30.779,-71.414,48.9,4.2,mb,,,,0.96,us,us10003k1x,2016-01-04T22:28:58.040Z,"28 km SW of Ovalle, Chile",earthquake,5.1,5.2,0.236,6,reviewed,guc,us
2015-10-03T18:27:52.100Z,-30.6127,-71.7054,25.38,4,mwr,,128,0.086,0.89,us,us10003k1w,2016-01-04T22:28:58.040Z,"48 km W of Ovalle, Chile",earthquake,1.3,5.3,0.048,41,reviewed,us,us
2015-10-03T12:12:16.570Z,-31.1812,-71.7663,30.73,4.2,mb,,190,0.518,0.54,us,us10003k0d,2016-01-04T22:28:55.040Z,"75 km NW of Illapel, Chile",earthquake,7,8,0.303,3,reviewed,us,us
2015-10-03T11:01:46.030Z,-31.7284,-72.2932,9.93,4.5,mwr,,115,1.193,0.36,us,us10003jzz,2016-01-04T22:28:55.040Z,"107 km W of Illapel, Chile",earthquake,5.7,4.1,0.042,54,reviewed,us,us
2015-10-03T09:08:53.340Z,-31.7517,-72.0152,10.24,4,mwr,,139,1.024,0.59,us,us10003jzg,2016-01-04T22:28:54.040Z,"81 km W of Illapel, Chile",earthquake,2.9,3.6,0.043,52,reviewed,us,us
2015-10-03T08:26:56.480Z,-30.3288,-71.4924,39.37,4.5,mb,,120,0.365,0.62,us,us10003jzc,2016-01-04T22:28:54.040Z,"41 km NW of Ovalle, Chile",earthquake,6.8,7.7,0.312,3,reviewed,us,us
2015-10-03T07:20:00.350Z,-30.3303,-71.4784,38.33,4.3,mb,,135,0.368,0.75,us,us10003jz3,2016-01-04T22:28:53.040Z,"40 km NW of Ovalle, Chile",earthquake,7.5,9.3,0.238,5,reviewed,us,us
2015-10-03T06:26:55.780Z,-30.301,-71.551,38,5.9,mww,,57,0.378,0.75,us,us10003jyt,2022-08-01T09:13:02.957Z,"43 km SSW of Coquimbo, Chile",earthquake,4.1,1.8,,,reviewed,us,us
2015-10-03T01:37:49.750Z,-30.599,-72.701,10,4.2,mb,,152,0.921,0.82,us,us10003jxv,2016-01-04T22:28:50.040Z,"144 km W of Ovalle, Chile",earthquake,4.4,1.9,0.215,6,reviewed,us,us
2015-10-02T22:23:00.000Z,-30.736,-71.35,52.7,4,ml,,,,0.59,us,us10003na3,2016-01-04T22:28:49.040Z,"20 km SW of Ovalle, Chile",earthquake,6,8.3,,,reviewed,guc,guc
2015-10-02T20:02:40.000Z,-31.082,-71.334,58.3,4,ml,,,,0.71,us,us10003jw7,2016-01-04T22:28:48.040Z,"54 km SSW of Ovalle, Chile",earthquake,4.5,4.9,,,reviewed,guc,guc
2015-10-02T19:42:49.000Z,-30.988,-72.563,25,4.2,mb,,,,1.44,us,us10003na7,2016-01-04T22:28:48.040Z,"137 km WSW of Ovalle, Chile",earthquake,2.4,5.2,0.2,8,reviewed,guc,us
2015-10-02T16:33:27.300Z,-31.0024,-72.834,10,4.9,mww,,87,1.082,1.07,us,us10003jsk,2022-08-01T09:07:21.278Z,"162 km WSW of Ovalle, Chile",earthquake,6.3,1.9,,,reviewed,us,us
2015-10-02T16:22:47.000Z,-30.579,-71.6,32.5,4.9,mwr,,,,1.31,us,us10003jsh,2022-05-03T17:32:44.942Z,"38 km W of Ovalle, Chile",earthquake,3.6,4.6,,,reviewed,guc,guc
2015-10-02T15:04:17.000Z,-30.5332,-71.358,49.1,3.9,mb,,,,0.92,us,us10003js0,2016-01-04T22:28:46.040Z,"17 km WNW of Ovalle, Chile",earthquake,8.4,6.7,0.363,2,reviewed,guc,us
2015-10-02T08:40:05.870Z,-30.6825,-71.6204,21.3,4.4,mb,,121,0.015,0.66,us,us10003jqj,2016-01-04T22:28:44.040Z,"41 km WSW of Ovalle, Chile",earthquake,7.5,6.7,0.31,3,reviewed,us,us
2015-10-02T08:13:01.410Z,-31.8131,-72.8192,5.15,4.4,mb,,157,1.522,0.76,us,us10003jqb,2016-01-04T22:28:44.040Z,"157 km W of Illapel, Chile",earthquake,6.8,4.7,0.162,11,reviewed,us,us
2015-10-02T07:54:20.800Z,-31.4233,-72.7889,10,4.5,mb,,142,1.24,0.74,us,us10003jq6,2016-01-04T22:28:43.040Z,"155 km W of Illapel, Chile",earthquake,7.5,1.9,0.15,13,reviewed,us,us
2015-10-02T07:43:21.650Z,-30.9404,-71.5984,31,4.5,mb,,85,0.267,0.81,us,us10003jq4,2016-01-04T22:28:43.040Z,"53 km SW of Ovalle, Chile",earthquake,5.2,5.2,0.192,8,reviewed,us,us
2015-10-01T20:28:33.150Z,-30.5618,-72.502,10,4.4,mb,,212,1.267,0.71,us,us10003n97,2016-01-04T22:28:38.040Z,"125 km W of Ovalle, Chile",earthquake,6.9,2,0.536,1,reviewed,us,us
2015-10-01T09:28:58.000Z,-31.759,-71.353,47.8,4,ml,,,,0.82,us,us10003jg7,2016-01-04T22:28:35.040Z,"22 km SW of Illapel, Chile",earthquake,6.5,9.8,,,reviewed,guc,guc
